journal	paper	url	size_in_kb	author
IJHS-52-2017-Issue-3	Identification of Mosquitoes, Nature of Diseases and Treatment in Early Sanskrit Literature	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art01.pdf	926.0	Sagan Deep Kaur and Lakhvir Singh
IJHS-52-2017-Issue-3	Importance of Plants as depicted in Puranas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art02.pdf	277.0	Dhananjay Vasudeo Dwivedi
IJHS-52-2017-Issue-3	Strivilasa – An Ayurvedic Manuscript on Cosmetic Procedures of Females, Aphrodisiacs, Diseases and M	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art03.pdf	324.0	Goli Penchala Prasad et al.
IJHS-52-2017-Issue-3	Western Medicine in French Pondichery (1690–1954)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art04.pdf	1809.0	Ramya Raman and Anantanarayanan Raman
IJHS-52-2017-Issue-3	Institutionalization of Nursing as Profession in the Early Twentieth Century Bengal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art05.pdf	411.0	Sneha Sanyal
IJHS-52-2017-Issue-3	Historical Notes: The Jaina School of Indian Mathematics	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art06.pdf	343.0	Dipak Jadhav
IJHS-52-2017-Issue-3	Historical Notes: Mango in Ancient Indian Sculptures and during Akbar Period	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art07.pdf	430.0	N C Shah
IJHS-52-2017-Issue-3	Historical Note: Why and When were the Vijayanagara Walls Built? .....	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art08.pdf	114.0	Jean Deloche
IJHS-52-2017-Issue-3	Historical Note: B B Ray and Controversy over the Spectral Raman-lines	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art09.pdf	1202.0	Rajinder Singh
IJHS-52-2017-Issue-3	Book Review: Scientifically Yours	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art10.pdf	93.0	Kankan Bhattacharyya
IJHS-52-2017-Issue-3	Book Review: Tracks of Change: Railways and Everyday Life in Colonial India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art11.pdf	126.0	Debashis Mandal
IJHS-52-2017-Issue-3	Project Report: History of Science Museums and Planetariums in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art12.pdf	1410.0	Jayanta Sthanapati
IJHS-52-2017-Issue-4	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Contents.pdf	100.0	Contents
IJHS-52-2017-Issue-4	Date of Mahābhārata War Based on Astronomical References—A Reassessment	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art01.pdf	1063.0	Ashok K Bhatnagar
IJHS-52-2017-Issue-4	Aryabhata-II and his Concept of Concave Quadrilateral	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art02.pdf	449.0	Amalkumar Mukhopadhyay
IJHS-52-2017-Issue-4	Sisir Kumar Mitra, Scientific Achievements and the Fellowship of the Royal Society of London	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art03.pdf	1227.0	Rajinder Singh
IJHS-52-2017-Issue-4	History of the Scientific Study of the Tibeto-Burman Languages of North-East India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art04.pdf	1921.0	Satarupa Dattamajumdar
IJHS-52-2017-Issue-4	Historical Notes: Some Thoughts on Hindu Medicine —An Address by Kaviraj Mahamahopadhyaya Gananath..	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art05.pdf	974.0	N C Shah
IJHS-52-2017-Issue-4	Historical Notes: Science Education and Science Writing in Hindi in the North West Provinces...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art06.pdf	376.0	Pooja Mishra
IJHS-52-2017-Issue-4	Book Review: Bengal Water Craft: Boat-Building and Fishing Communities by Lotika Varadarajan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art07.pdf	165.0	Smritikumar Sarkar
IJHS-52-2017-Issue-4	Book Review: India’s Nobel Prize: Nominators and Nominees, by Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art08.pdf	83.0	Kankan Bhattacharyya
IJHS-52-2017-Issue-4	Book Review: Inside Story of Nobel Peace Prize: Indian Contestants by Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art09.pdf	90.0	Kankan Bhattacharyya
IJHS-52-2017-Issue-4	Project Report: History of Technology Adoption and Development: The Case of Silk Industry....	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art10.pdf	120.0	Anirban Mukherjee
IJHS-52-2017-Issue-4	Obituary: Lotika Varadarajan (1934-2017)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art11.pdf	171.0	Surajit Sarkar
IJHS-52-2017-Issue-4	News: The 25th International Congress of History of Science and Technology...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art12.pdf	128.0	Gulfishan Khan
IJHS-52-2017-Issue-4	Books Received (2017)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/13-Books%20Received%20for%20Review.pdf	126.0	Madhvendra Narayan
IJHS-52-2017-Issue-4	Ganitapancavimsi — Sanskrit Text with Introduction, English Translation and Notes	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art13.pdf	2318.0	K S Shukla
IJHS-52-2017-Issue-4	Cumulative Index	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/17-Cumulativeindex.pdf	135.0	Madhvendra Narayan
IJHS-52-2017-Issue-4	Annual Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/18-Contentsall.pdf	114.0	Madhvendra Narayan
IJHS-53-2018-Issue-1	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Contents.pdf	89.0	Contents
IJHS-53-2018-Issue-1	Madhava’s Multi-pronged Approach for Obtaining the Praṇakalantara	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art01.pdf	244.0	Aditya Kolachana, K Mahesh and K Ramasubramanian
IJHS-53-2018-Issue-1	Ahargana in Makarandasarini and Other Indian Astronomical Texts	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art02.pdf	429.0	S K Uma and S Balachandra Rao
IJHS-53-2018-Issue-1	Medical Education on the Colonial Periphery: A Study of Medical Institutions in Patna and Dacca	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art03.pdf	286.0	Aishwaryarupa Majumdar
IJHS-53-2018-Issue-1	Celebrating the 90th Anniversary of the Raman Effect	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art04.pdf	777.0	Rajinder Singh
IJHS-53-2018-Issue-1	Indian Arthropods in Early Sanskrit Literature: A Taxonomical Analysis	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art05.pdf	154.0	Sagan Deep Kaur and Lakhvir Singh
IJHS-53-2018-Issue-1	A Small History of Bedbugs in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art06.pdf	155.0	Shubhneet Kaushik
IJHS-53-2018-Issue-1	History of Development of Homoeopathy in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art07.pdf	138.0	Ajoy Kumar Ghosh
IJHS-53-2018-Issue-1	First Fifty Years (1900-1950) of Physiology in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art08.pdf	194.0	Amar K Chandra
IJHS-53-2018-Issue-1	Correspondence: Date of Mahabharata War Based on Astronomical References: A K Bhatnagar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art09.pdf	169.0	B N Narahari Achar
IJHS-53-2018-Issue-1	Book Review: Ayurvedic Inheritance — A Reader’s Companion by M S Valiathan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art10.pdf	156.0	Anantanarayanan Raman
IJHS-53-2018-Issue-1	Book Review: Technology of the Tribes of Northeast India by Amrendra Kumar Thakur	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art11.pdf	111.0	J N Sinha
IJHS-53-2018-Issue-1	Project Report: Medicine and British Empire in South India: A Study of Psychiatry and Mental Asylums	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art12.pdf	124.0	Santhosh Abraham
IJHS-53-2018-Issue-2	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Contents.pdf	87.0	IJHS
IJHS-53-2018-Issue-2	Concept of Sruti, Svara and Raga of Classical Music in Sanskrit Texts	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art01.pdf	567.0	RN Iyengar
IJHS-53-2018-Issue-2	Brass, Zinc and the Beginning of Chemical Industry	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art02.pdf	2752.0	Paul T Craddock
IJHS-53-2018-Issue-2	Indigenous and Western Medicines in Colonial South India: Nature of Discourses and Impact	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art03.pdf	206.0	D V Kanagarathinam
IJHS-53-2018-Issue-2	Punjab Agricultural College and Research Institute, Lyallpur (1906-1947): Generating Knowledge for..	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art04.pdf	297.0	Kamlesh Mohan
IJHS-53-2018-Issue-2	Historical Note: History of  Yavaka from Ethno-pharmacological Perspective	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art05.pdf	327.0	Rajeshwari Singh, Mita Kotecha and N Srikant
IJHS-53-2018-Issue-2	Historical Note: The Incredible Survival of Stone Wheel Manufacture in South India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art06.pdf	7085.0	Jean Deloche
IJHS-53-2018-Issue-2	Correspondence: A Physics Museum in BHU in 1942	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art07.pdf	2266.0	B Anantha Dasannacharya
IJHS-53-2018-Issue-2	Book Reviews: Vedic Mathematics mattu Vedagalalli Vijnana by S Balachandra Rao	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art08.pdf	118.0	B S Shylaja
IJHS-53-2018-Issue-2	Book Reviews: Plants of Kedarnath Wildlife Sanctuary, Western Himalaya: A Field Guide by ...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art09.pdf	119.0	N C Shah
IJHS-53-2018-Issue-2	Book Reviews: A Brief History of Science by  Breakthrough Science Society, Kolkata	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art10.pdf	106.0	Kankan Bhattacharyya
IJHS-53-2018-Issue-2	News: Workshop on Importance of Eclipses in the History of Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art11.pdf	95.0	BS Shylaja
IJHS-53-2018-Issue-3	Harappan Shell Industry: An Overview	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art01.pdf	1524.0	V H Sonawane
IJHS-53-2018-Issue-3	Indus Ceramic Industries: Complexities, Challenges and Prospects	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art02.pdf	195.0	K Krishnan
IJHS-53-2018-Issue-3	Copper Vessels in the Indus Valley Civilization: A Case Study in the Light of Harinagar Hoard	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art03.pdf	377.0	Bhuvan Vikrama and Arakhita Pradhan
IJHS-53-2018-Issue-3	Metals and Metallurgy in the Harappan Civilization	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art04.pdf	998.0	Vibha Tripathi
IJHS-53-2018-Issue-3	Indigo — The Crop that Created History and then Itself Became History	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art05.pdf	142.0	Rajendra Prasad
IJHS-53-2018-Issue-3	Determination of Ascensional Difference in the Lagnaprakarana	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art06.pdf	191.0	Aditya Kolachana et al.
IJHS-53-2018-Issue-3	Historical Note: The Origin of the 28 Naksatras in Early Indian Astronomy and Astrology	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art07.pdf	159.0	Howard D Jones
IJHS-53-2018-Issue-3	Historical Note:Reactions of Emperor Bahadur Shah Zafar and Laureate Mirza Ghalib to the Celestial..	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art08.pdf	360.0	R C Kapoor
IJHS-53-2018-Issue-3	Historical Note: Philippe Barbier and His Knowledge of Plants and Inorganic Principles in the...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art09.pdf	283.0	Jaime Wisniak
IJHS-53-2018-Issue-3	Historical Note: Bibha Chowdhuri – Her Cosmic Ray Studies in Manchester	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art10.pdf	1916.0	S C Roy and Rajinder Singh
IJHS-53-2018-Issue-3	Book Review: The Continuation of Ancient Mathematics: Wang Xiatong’s Jigu suanjing, Algebra and...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art11.pdf	346.0	R C Gupta
IJHS-53-2018-Issue-3	Book Review: CV Raman’s Laboratory and Discovery of the Raman Effect	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art12.pdf	93.0	Kankan Bhattacharyya
IJHS-53-2018-Issue-3	Project Report: The State of Ayurveda in Colonial Bengal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art13.pdf	126.0	Srabani Sen
IJHS-53-2018-Issue-4	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Contents.pdf	376.0	IJHS
IJHS-53-2018-Issue-4	Editorial: Indo-European Encounter and Features of Modern Science in Pre-Colonial & Colonial India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art01.pdf	348.0	AK Bag
IJHS-53-2018-Issue-4	Guest Editorial: Emergence of Modern Science in Colonial India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art02.pdf	94.0	Arnab Rai Choudhuri and Deepak Kumar
IJHS-53-2018-Issue-4	Science Institutions in Colonial India: Some Snippets, Some Lessons	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art03.pdf	137.0	Deepak Kumar
IJHS-53-2018-Issue-4	Indo-Persian and Urdu Speaking Elites’ Discourses on the Modern European Science	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art04.pdf	375.0	Gulfishan Khan
IJHS-53-2018-Issue-4	Two Early Pillars of Modern Scientific Education in India: The Meaning and Relevance of the...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art05.pdf	124.0	John Lourdusamy
IJHS-53-2018-Issue-4	Curzon’s Role in the Development of Technical and University Education in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art06.pdf	118.0	Sujata Banerjee and Sunayana Maiti
IJHS-53-2018-Issue-4	Shanti Swarup Bhatnagar, Working through/against the Colonial System	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art07.pdf	804.0	Robert Anderson
IJHS-53-2018-Issue-4	Judging Scientific Creativity: The Case of the Early Jagadis Bose	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art08.pdf	151.0	Subrata Dasgupta
IJHS-53-2018-Issue-4	How Costly was Raman’s Equipment for the Discovery of Raman Effect?	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art09.pdf	644.0	Rajinder Singh
IJHS-53-2018-Issue-4	K S Krishnan as Co-discoverer of Raman Effect and as Independent Scientist	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art10.pdf	124.0	DCV Mallik
IJHS-53-2018-Issue-4	From Atoms to Stars: Meghnad Saha (1893-1956)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art11.pdf	128.0	Atri Mukhopadhyay
IJHS-53-2018-Issue-4	Going Beyond the Big Three of Calcutta Physicists: B B Ray, D M Bose and S K Mitra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art12.pdf	1118.0	Rajinder Singh
IJHS-53-2018-Issue-4	Reflecting on Chemical Education: Nilratan Dhar and the Legacy of P C Ray	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art13.pdf	129.0	Madhumita Mazumdar
IJHS-53-2018-Issue-4	Shaping the Chemical Industry and Saving the Cotton Industry: Role of Sir P C Ray, a Visionary	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art14.pdf	1350.0	Syamal Chakrabarti
IJHS-53-2018-Issue-4	Organic Chemists of Pre-Independence India: With Special Focus on Natural Products	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art15.pdf	247.0	D Balasubramanian
IJHS-53-2018-Issue-4	Ronald Ross to U N Brahmachari: Medical Research in Colonial India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art16.pdf	234.0	John Mathew
IJHS-53-2018-Issue-4	History of X-ray Research in Colonial India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art17.pdf	854.0	SC Roy
IJHS-53-2018-Issue-4	Colonial Encounter on Indian Snakes and their Venoms: The Transmission and Transformation...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art18.pdf	138.0	Rahul Bhaumik
IJHS-53-2018-Issue-4	Butto Krishna Paul & Co – An Enterprise for Localization of Foreign Medicines in Colonial Calcutta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art19.pdf	446.0	Malika Basu
IJHS-53-2018-Issue-4	Institutionalization of Leprosy Researches in Calcutta School of Tropical Medicine (CSTM) and...	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art20.pdf	126.0	Apalak Das
IJHS-53-2018-Issue-4	Institutionalizing of Veterinary Science in Colonial India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art21.pdf	324.0	Maidul Rahaman
IJHS-53-2018-Issue-4	Birbal Sahni and His Father Ruchi Ram: Science in Punjab Emerging from the Shadows of the Raj	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art22.pdf	397.0	Ashok Sahni
IJHS-53-2018-Issue-4	Transnational History of Imperial Council of Agricultural Research, 1929–1947	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art23.pdf	130.0	Vinod Kumar Singh
IJHS-53-2018-Issue-4	Environmental Science in India during First half of 20th Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art24.pdf	121.0	Baisakhi Bandyopadhyay
IJHS-53-2018-Issue-4	The Beginnings of Modern Astronomy Research in British India: Pogson and Evershed	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art25.pdf	246.0	Biman B Nath
IJHS-53-2018-Issue-4	The Forgotten Indian Pioneers of Fingerprint Science: Fallout of Colonialism	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art26.pdf	616.0	G S Sodhi and Jasjeet Kaur
IJHS-53-2018-Issue-4	Prasanta Chandra Mahalanobis and the Beginning of the Indian Statistical Institute	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art27.pdf	1115.0	Samir Kumar Saha
IJHS-53-2018-Issue-4	Girindrasekhar Bose and the History of Psychoanalysis in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art28.pdf	145.0	Anup Dhar
IJHS-53-2018-Issue-4	The Emergence of Engineering as a Profession in Modern India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art29.pdf	124.0	Aparajith Ramnath
IJHS-53-2018-Issue-4	Electrification of Colonial Calcutta: A Social Perspective	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art30.pdf	122.0	Suvobrata Sarkar
IJHS-53-2018-Issue-4	Role of Indian Science Congress Association, 1914-1947	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art31.pdf	122.0	Sneha Sinha
